tamanho,arestas,repeticao,fonte,algoritmo,tempo_s,co2_kg,co2_mg
100,510,18,27,MinHeap_O((V+E)logV),0.0008431510000264097,4.746043393473694e-09,0.004746043393473695
100,510,18,27,NetworkX (Ref),0.000987000000009175,4.872834655544333e-09,0.004872834655544333
100,510,18,52,Classic_O(V^2),0.0015317789999471643,6.750118911687317e-09,0.006750118911687317
100,510,18,52,MinHeap_O((V+E)logV),0.0006656200000634271,4.643005916515171e-09,0.0046430059165151714
100,510,18,52,NetworkX (Ref),0.0006864700000051016,4.219447446382338e-09,0.004219447446382338
100,510,18,38,Classic_O(V^2),0.0009151809999821126,5.045295065210767e-09,0.0050452950652107665
100,510,18,38,MinHeap_O((V+E)logV),0.0007120710000663166,4.248199599617754e-09,0.004248199599617754
100,510,18,38,NetworkX (Ref),0.0006693540000242137,4.258453266358082e-09,0.004258453266358082
100,507,19,6,Classic_O(V^2),0.0009164159999954791,5.319066378518985e-09,0.005319066378518985
100,507,19,6,MinHeap_O((V+E)logV),0.0006621899999572634,4.346243868067143e-09,0.004346243868067143
100,507,19,6,NetworkX (Ref),0.0005910349999567188,4.050157152130614e-09,0.004050157152130614
100,507,19,15,Classic_O(V^2),0.0009978589999946053,5.2211685581644646e-09,0.005221168558164464
100,507,19,15,MinHeap_O((V+E)logV),0.0010217589999683696,5.683542844869743e-09,0.0056835428448697425
100,507,19,15,NetworkX (Ref),0.000985316000083003,4.825222371829298e-09,0.004825222371829298
100,507,19,65,Classic_O(V^2),0.0009297160000869553,5.128481267120097e-09,0.005128481267120097
100,507,19,65,MinHeap_O((V+E)logV),0.0007482270000309654,4.215278446407451e-09,0.00421527844640745
100,507,19,65,NetworkX (Ref),0.000616974999957165,3.95593920933759e-09,0.00395593920933759
100,507,19,83,Classic_O(V^2),0.0009459840000545228,5.1686362141947805e-09,0.005168636214194781
100,507,19,83,MinHeap_O((V+E)logV),0.0007086540000500463,4.1335702356049426e-09,0.004133570235604942
100,507,19,83,NetworkX (Ref),0.000672477999955845,4.183730721570918e-09,0.004183730721570918
100,507,19,43,Classic_O(V^2),0.0009633209999719838,5.109206376687054e-09,0.005109206376687055
100,507,19,43,MinHeap_O((V+E)logV),0.0006713359999821478,4.48960004177795e-09,0.004489600041777951
100,507,19,43,NetworkX (Ref),0.0009765129999550481,5.215776220458117e-09,0.005215776220458117
500,2531,0,289,Classic_O(V^2),0.034707389000004696,1.1276197164355573e-07,0.11276197164355573
500,2531,0,289,MinHeap_O((V+E)logV),0.0075073429999292784,2.663364689993994e-08,0.02663364689993994
500,2531,0,289,NetworkX (Ref),0.003864851000003,1.642185133941543e-08,0.01642185133941543
500,2531,0,257,Classic_O(V^2),0.018877239999937956,6.238074172287153e-08,0.06238074172287153
500,2531,0,257,MinHeap_O((V+E)logV),0.003932072999987213,1.472689705548121e-08,0.014726897055481209
500,2531,0,257,NetworkX (Ref),0.0032364480000524054,1.272127039795804e-08,0.012721270397958041
500,2531,0,294,Classic_O(V^2),0.018750960000033956,6.225178954965777e-08,0.062251789549657766
500,2531,0,294,MinHeap_O((V+E)logV),0.003966695000030995,1.4896811994082647e-08,0.014896811994082647
500,2531,0,294,NetworkX (Ref),0.0031859189999750015,1.2325425587532371e-08,0.012325425587532371
500,2531,0,322,Classic_O(V^2),0.021501410000041687,7.099729920805429e-08,0.0709972992080543
500,2531,0,322,MinHeap_O((V+E)logV),0.006360013000062281,2.2194381869068336e-08,0.022194381869068337
500,2531,0,322,NetworkX (Ref),0.0036099650000096517,1.3541259927482555e-08,0.013541259927482556
500,2531,0,280,Classic_O(V^2),0.018843150999941827,6.240325441372194e-08,0.062403254413721944
500,2531,0,280,MinHeap_O((V+E)logV),0.004902512000057868,1.789691322138392e-08,0.01789691322138392
500,2531,0,280,NetworkX (Ref),0.003302072999986194,1.3139277940804178e-08,0.013139277940804177
500,2534,1,50,Classic_O(V^2),0.019601104000003033,6.502969905833112e-08,0.06502969905833113
500,2534,1,50,MinHeap_O((V+E)logV),0.004054629000052046,1.570036014455584e-08,0.01570036014455584
500,2534,1,50,NetworkX (Ref),0.0031268180000552093,1.2368634704871441e-08,0.01236863470487144
500,2534,1,434,Classic_O(V^2),0.01848702500001309,6.12800827796913e-08,0.0612800827796913
500,2534,1,434,MinHeap_O((V+E)logV),0.003924268999980995,1.4846975211820265e-08,0.014846975211820265
500,2534,1,434,NetworkX (Ref),0.005521477000002051,2.0299155933898093e-08,0.020299155933898094
500,2534,1,266,Classic_O(V^2),0.03331280500003686,1.0802649454257448e-07,0.10802649454257449
500,2534,1,266,MinHeap_O((V+E)logV),0.007391672000039762,2.5695689740712588e-08,0.02569568974071259
500,2534,1,266,NetworkX (Ref),0.0030868260000715964,1.1995905831706965e-08,0.011995905831706965
500,2534,1,46,Classic_O(V^2),0.018643171000007897,6.188521818794459e-08,0.06188521818794459
500,2534,1,46,MinHeap_O((V+E)logV),0.004135304999977052,1.5606279696507e-08,0.015606279696507
500,2534,1,46,NetworkX (Ref),0.0031417639999062885,1.2573951011225474e-08,0.012573951011225475
500,2534,1,339,Classic_O(V^2),0.019043247000013253,6.310149126654316e-08,0.06310149126654316
500,2534,1,339,MinHeap_O((V+E)logV),0.003903137999941464,1.466762110226604e-08,0.014667621102266042
500,2534,1,339,NetworkX (Ref),0.0034968909999406605,1.3669609006026721e-08,0.013669609006026722
500,2508,2,176,Classic_O(V^2),0.019398634000026505,6.419749390828102e-08,0.06419749390828101
500,2508,2,176,MinHeap_O((V+E)logV),0.006459831000029226,2.2623062695050587e-08,0.022623062695050586
500,2508,2,176,NetworkX (Ref),0.005968047000010301,2.0809956392537377e-08,0.020809956392537375
500,2508,2,69,Classic_O(V^2),0.01884782800004814,6.231627451406391e-08,0.062316274514063914
500,2508,2,69,MinHeap_O((V+E)logV),0.00441929800001617,1.6442612416221196e-08,0.016442612416221195
500,2508,2,69,NetworkX (Ref),0.003169104999983574,1.2579746878536967e-08,0.012579746878536966
500,2508,2,207,Classic_O(V^2),0.018644061000031797,6.197358942331612e-08,0.06197358942331613
500,2508,2,207,MinHeap_O((V+E)logV),0.003922453999962272,1.503626368511246e-08,0.01503626368511246
500,2508,2,207,NetworkX (Ref),0.003110687000003054,1.2017444678345585e-08,0.012017444678345585
500,2508,2,498,Classic_O(V^2),0.01883684799997809,6.243124594556857e-08,0.06243124594556857
500,2508,2,498,MinHeap_O((V+E)logV),0.004018324000071516,1.5215519150512488e-08,0.015215519150512488
500,2508,2,498,NetworkX (Ref),0.0035928180000155407,1.507061639055566e-08,0.01507061639055566
500,2508,2,302,Classic_O(V^2),0.039648176000014246,1.2868848429226472e-07,0.12868848429226473
500,2508,2,302,MinHeap_O((V+E)logV),0.006560369999988325,2.270392651341285e-08,0.02270392651341285
500,2508,2,302,NetworkX (Ref),0.0031389539999508997,1.2252123668094928e-08,0.012252123668094929
500,2555,3,314,Classic_O(V^2),0.01870660899999166,6.208610401168091e-08,0.062086104011680916
500,2555,3,314,MinHeap_O((V+E)logV),0.003959398999995756,1.4883143422608806e-08,0.014883143422608805
500,2555,3,314,NetworkX (Ref),0.00505693100001281,1.802687323271557e-08,0.01802687323271557
500,2555,3,222,Classic_O(V^2),0.018905246000031184,6.288766592695065e-08,0.06288766592695065
500,2555,3,222,MinHeap_O((V+E)logV),0.003996881000034591,1.499382899850666e-08,0.014993828998506662
500,2555,3,222,NetworkX (Ref),0.0031798339999795644,1.2427543095178158e-08,0.012427543095178158
500,2555,3,220,Classic_O(V^2),0.019038871000020663,6.31403574673292e-08,0.06314035746732921
500,2555,3,220,MinHeap_O((V+E)logV),0.0058961329999647205,2.06141105200633e-08,0.0206141105200633
500,2555,3,220,NetworkX (Ref),0.005347271000005094,1.9128711199906217e-08,0.019128711199906216
500,2555,3,254,Classic_O(V^2),0.03387906499995097,1.0981438895024132e-07,0.10981438895024132
500,2555,3,254,MinHeap_O((V+E)logV),0.003926682000042092,1.4801310920028466e-08,0.014801310920028466
500,2555,3,254,NetworkX (Ref),0.0032207130000188045,1.2326513858568294e-08,0.012326513858568294
500,2555,3,210,Classic_O(V^2),0.01904558100000031,6.31659785072913e-08,0.0631659785072913
500,2555,3,210,MinHeap_O((V+E)logV),0.003899144999991222,1.4651109458577485e-08,0.014651109458577486
500,2555,3,210,NetworkX (Ref),0.003135980000024574,1.190475313813049e-08,0.01190475313813049
500,2565,4,325,Classic_O(V^2),0.01892158999999083,6.310768429010598e-08,0.06310768429010598
500,2565,4,325,MinHeap_O((V+E)logV),0.003917750000027809,1.4606742715477481e-08,0.014606742715477482
500,2565,4,325,NetworkX (Ref),0.0032345260000283815,1.2551074247996798e-08,0.012551074247996797
500,2565,4,58,Classic_O(V^2),0.033887101000004805,1.1000403254216425e-07,0.11000403254216425
500,2565,4,58,MinHeap_O((V+E)logV),0.008969726000032097,3.358000110094866e-08,0.033580001100948664
500,2565,4,58,NetworkX (Ref),0.003192996000052517,1.2348767039721776e-08,0.012348767039721776
500,2565,4,452,Classic_O(V^2),0.018839261999914925,6.243917449698927e-08,0.06243917449698927
500,2565,4,452,MinHeap_O((V+E)logV),0.004023938999921484,1.5124806409341297e-08,0.015124806409341296
500,2565,4,452,NetworkX (Ref),0.0034363580000444927,1.3272726763743454e-08,0.013272726763743454
500,2565,4,323,Classic_O(V^2),0.018721289000040997,6.237011275338741e-08,0.06237011275338741
500,2565,4,323,MinHeap_O((V+E)logV),0.003963626000086151,1.4748076230822386e-08,0.014748076230822386
500,2565,4,323,NetworkX (Ref),0.003207437000014579,1.2387294360408896e-08,0.012387294360408896
500,2565,4,493,Classic_O(V^2),0.01956387600000653,6.49709547207703e-08,0.0649709547207703
500,2565,4,493,MinHeap_O((V+E)logV),0.004123473999925409,1.5399906078165036e-08,0.015399906078165037
500,2565,4,493,NetworkX (Ref),0.005470159000083186,1.925278110059419e-08,0.01925278110059419
500,2456,5,378,Classic_O(V^2),0.03307785699996657,1.0733093306758909e-07,0.10733093306758909
500,2456,5,378,MinHeap_O((V+E)logV),0.003940628000009383,1.4715103327589853e-08,0.014715103327589853
500,2456,5,378,NetworkX (Ref),0.0031082180000794324,1.1949468929506693e-08,0.011949468929506693
500,2456,5,260,Classic_O(V^2),0.018888942999979008,6.259139588449876e-08,0.06259139588449876
500,2456,5,260,MinHeap_O((V+E)logV),0.0040592430000288005,1.5272146587462175e-08,0.015272146587462175
500,2456,5,260,NetworkX (Ref),0.0034464310000430487,1.3129787475346008e-08,0.013129787475346008
500,2456,5,136,Classic_O(V^2),0.019101039000020137,6.404430262210643e-08,0.06404430262210643
500,2456,5,136,MinHeap_O((V+E)logV),0.004083419000039612,1.5664845260564234e-08,0.015664845260564234
500,2456,5,136,NetworkX (Ref),0.0030322530000148618,1.196294461387372e-08,0.011962944613873719
500,2456,5,203,Classic_O(V^2),0.03406183399999918,1.106621511737447e-07,0.1106621511737447
500,2456,5,203,MinHeap_O((V+E)logV),0.006484301000000414,2.2408605123445538e-08,0.022408605123445537
500,2456,5,203,NetworkX (Ref),0.005834682999989127,2.0447052919348777e-08,0.020447052919348778
500,2456,5,246,Classic_O(V^2),0.019109834999994746,6.310051332492268e-08,0.06310051332492268
500,2456,5,246,MinHeap_O((V+E)logV),0.004034255000078701,1.518993620203767e-08,0.015189936202037669
500,2456,5,246,NetworkX (Ref),0.0031384080000407266,1.2258359487897969e-08,0.012258359487897968
500,2461,6,26,Classic_O(V^2),0.0192261500000086,6.358332027895925e-08,0.06358332027895926
500,2461,6,26,MinHeap_O((V+E)logV),0.004074113000001489,1.511325747073424e-08,0.01511325747073424
500,2461,6,26,NetworkX (Ref),0.0038160820000712192,1.4276618650828767e-08,0.014276618650828767
500,2461,6,357,Classic_O(V^2),0.01901596100003644,6.351346649959356e-08,0.06351346649959357
500,2461,6,357,MinHeap_O((V+E)logV),0.004088374999923872,1.5219080200031044e-08,0.015219080200031043
500,2461,6,357,NetworkX (Ref),0.004926060000002508,1.7456399057834856e-08,0.017456399057834856
500,2461,6,270,Classic_O(V^2),0.036713453999936974,1.1913327989867157e-07,0.11913327989867158
500,2461,6,270,MinHeap_O((V+E)logV),0.0039732970000159185,1.4893671320045344e-08,0.014893671320045345
500,2461,6,270,NetworkX (Ref),0.00316718299995955,1.217096164161823e-08,0.01217096164161823
500,2461,6,411,Classic_O(V^2),0.018661349000012706,6.183649502123897e-08,0.061836495021238974
500,2461,6,411,MinHeap_O((V+E)logV),0.004328070000042317,1.583046372076193e-08,0.01583046372076193
500,2461,6,411,NetworkX (Ref),0.0032174250000025495,1.2619648841751576e-08,0.012619648841751575
500,2461,6,191,Classic_O(V^2),0.0189330109999446,6.266209436028742e-08,0.06266209436028741
500,2461,6,191,MinHeap_O((V+E)logV),0.0040233040000430265,1.5144081907187638e-08,0.015144081907187638
500,2461,6,191,NetworkX (Ref),0.003214946000070995,1.2500048577477634e-08,0.012500048577477633
500,2542,7,467,Classic_O(V^2),0.034474913000053675,1.1186077182768296e-07,0.11186077182768296
500,2542,7,467,MinHeap_O((V+E)logV),0.006246264999958839,2.1651519522347676e-08,0.021651519522347677
500,2542,7,467,NetworkX (Ref),0.008622114000104375,3.773959757570514e-08,0.037739597575705136
500,2542,7,4,Classic_O(V^2),0.018766271000004053,6.219933581747042e-08,0.062199335817470426
500,2542,7,4,MinHeap_O((V+E)logV),0.003996950000100696,1.4852613097068225e-08,0.014852613097068226
500,2542,7,4,NetworkX (Ref),0.0034800429999677363,1.3726468180276395e-08,0.013726468180276395
500,2542,7,233,Classic_O(V^2),0.01885014799995588,6.224245084418465e-08,0.06224245084418465
500,2542,7,233,MinHeap_O((V+E)logV),0.004051040999911493,1.495990865758163e-08,0.01495990865758163
500,2542,7,233,NetworkX (Ref),0.003247563000059017,1.2604715805528038e-08,0.012604715805528037
500,2542,7,58,Classic_O(V^2),0.018876524999996036,6.243962416198598e-08,0.06243962416198598
500,2542,7,58,MinHeap_O((V+E)logV),0.0040527969999857305,1.5279924744758216e-08,0.015279924744758215
500,2542,7,58,NetworkX (Ref),0.005087007999918569,1.8080996021566786e-08,0.018080996021566785
500,2542,7,222,Classic_O(V^2),0.030879385999924125,1.004693008806979e-07,0.1004693008806979
500,2542,7,222,MinHeap_O((V+E)logV),0.004053091000059794,1.5227913999972268e-08,0.015227913999972267
500,2542,7,222,NetworkX (Ref),0.003331547000016144,1.3784932217010758e-08,0.013784932217010758
500,2510,8,496,Classic_O(V^2),0.01886222699999962,6.25356512360804e-08,0.06253565123608039
500,2510,8,496,MinHeap_O((V+E)logV),0.004000569999902837,1.5069515067897737e-08,0.015069515067897736
500,2510,8,496,NetworkX (Ref),0.00317687400001887,1.2285475212566963e-08,0.012285475212566963
500,2510,8,367,Classic_O(V^2),0.020782386000064434,6.838649389038275e-08,0.06838649389038275
500,2510,8,367,MinHeap_O((V+E)logV),0.004925145000015618,1.7945166235618205e-08,0.017945166235618204
500,2510,8,367,NetworkX (Ref),0.00315433999992365,1.2166344645937636e-08,0.012166344645937636
500,2510,8,462,Classic_O(V^2),0.019069140999931733,6.298045535214457e-08,0.06298045535214457
500,2510,8,462,MinHeap_O((V+E)logV),0.00779904900002748,2.6755195307895553e-08,0.026755195307895552
500,2510,8,462,NetworkX (Ref),0.0058973390000574,2.5054635614931607e-08,0.025054635614931608
500,2510,8,166,Classic_O(V^2),0.02123583399998097,7.014650178378e-08,0.07014650178378
500,2510,8,166,MinHeap_O((V+E)logV),0.003982183000061923,1.4655276334124102e-08,0.014655276334124102
500,2510,8,166,NetworkX (Ref),0.0032050639999852137,1.2460421300355301e-08,0.0124604213003553
500,2510,8,286,Classic_O(V^2),0.019002549999981966,6.278303254085812e-08,0.06278303254085811
500,2510,8,286,MinHeap_O((V+E)logV),0.004103668000084326,1.5206026712022164e-08,0.015206026712022164
500,2510,8,286,NetworkX (Ref),0.003210877000014989,1.2450983647159371e-08,0.012450983647159372
500,2504,9,74,Classic_O(V^2),0.01959898699999485,6.537692784478111e-08,0.06537692784478111
500,2504,9,74,MinHeap_O((V+E)logV),0.004155502000003253,1.5430452186617083e-08,0.015430452186617084
500,2504,9,74,NetworkX (Ref),0.004767956000023332,1.6925555195693707e-08,0.016925555195693706
500,2504,9,498,Classic_O(V^2),0.03389387799995802,1.0997930415463477e-07,0.10997930415463478
500,2504,9,498,MinHeap_O((V+E)logV),0.007959998000046653,2.781530685262347e-08,0.02781530685262347
500,2504,9,498,NetworkX (Ref),0.00327410099998815,1.2554896324348044e-08,0.012554896324348044
500,2504,9,225,Classic_O(V^2),0.019125798999994004,6.329617905839509e-08,0.06329617905839509
500,2504,9,225,MinHeap_O((V+E)logV),0.004161432999921999,1.5410319851811235e-08,0.015410319851811235
500,2504,9,225,NetworkX (Ref),0.003141500000083397,1.2086837258935712e-08,0.012086837258935713
500,2504,9,377,Classic_O(V^2),0.02111669900000379,6.975773111562264e-08,0.06975773111562264
500,2504,9,377,MinHeap_O((V+E)logV),0.00410823199990773,1.538251756483456e-08,0.015382517564834561
500,2504,9,377,NetworkX (Ref),0.0033060260000183916,1.2769748775948707e-08,0.012769748775948707
500,2504,9,302,Classic_O(V^2),0.019075723000014477,6.298644699049069e-08,0.06298644699049069
500,2504,9,302,MinHeap_O((V+E)logV),0.006508886000005987,2.2581736009094843e-08,0.022581736009094844
500,2504,9,302,NetworkX (Ref),0.004765763000023071,1.7095856515404477e-08,0.017095856515404476
500,2476,10,334,Classic_O(V^2),0.01900529500005632,6.3550281511877e-08,0.063550281511877
500,2476,10,334,MinHeap_O((V+E)logV),0.004146607000052427,1.5523227801948946e-08,0.015523227801948945
500,2476,10,334,NetworkX (Ref),0.0031277599999839367,1.2133898349848088e-08,0.012133898349848089
500,2476,10,468,Classic_O(V^2),0.019089551999968535,6.30673736373615e-08,0.0630673736373615
500,2476,10,468,MinHeap_O((V+E)logV),0.0041077229999473275,1.5284050948182325e-08,0.015284050948182325
500,2476,10,468,NetworkX (Ref),0.0032814209999969535,1.2676004779984642e-08,0.012676004779984642
500,2476,10,135,Classic_O(V^2),0.022673342999951274,7.480989438504578e-08,0.07480989438504577
500,2476,10,135,MinHeap_O((V+E)logV),0.004210546999956932,1.5721190878965107e-08,0.015721190878965105
500,2476,10,135,NetworkX (Ref),0.0032554370000070776,1.3233258834217242e-08,0.013233258834217242
500,2476,10,105,Classic_O(V^2),0.03310769999995955,1.0754902013264554e-07,0.10754902013264554
500,2476,10,105,MinHeap_O((V+E)logV),0.00727674899997055,2.5854617404599914e-08,0.025854617404599916
500,2476,10,105,NetworkX (Ref),0.003269932999955927,1.2867989270190422e-08,0.012867989270190422
500,2476,10,174,Classic_O(V^2),0.019538431000000855,6.456042120816459e-08,0.06456042120816459
500,2476,10,174,MinHeap_O((V+E)logV),0.0044424539998999535,1.6648717874463035e-08,0.016648717874463037
500,2476,10,174,NetworkX (Ref),0.003235114000062822,1.3108666271794975e-08,0.013108666271794975
500,2523,11,486,Classic_O(V^2),0.019079140000030748,6.314315728814917e-08,0.06314315728814918
500,2523,11,486,MinHeap_O((V+E)logV),0.00412475699999959,1.538059142653965e-08,0.01538059142653965
500,2523,11,486,NetworkX (Ref),0.0032429969999157038,1.2627563127448323e-08,0.012627563127448322
500,2523,11,139,Classic_O(V^2),0.018829502000016873,6.240770143788803e-08,0.06240770143788803
500,2523,11,139,MinHeap_O((V+E)logV),0.00671409999995376,2.3155592459973256e-08,0.023155592459973257
500,2523,11,139,NetworkX (Ref),0.006235391000018353,2.217427396764614e-08,0.022174273967646138
